SENTENCE_ID,PMID,TYPE,NUMBER,SENT_START_INDEX,SENTENCE,SECTION_HEADER,NORMALIZED_SECTION_HEADER,Column,Column
5167,,,,,"The reversed-phase liquid chromatographic properties of N-hydroxy-3,4-methylenedioxyamphetamine (NOHMDA) were determined on a C8 stationary phase specifically prepared for the separation of basic compounds.",,,,
5168,,,,,"Data on physical injury, co-morbidities, disability and quality of life were collected through interviews and measured quantitatively in three phases, i.e. at baseline, end of 3 and 6 months.",,,,
5169,,,,,Experimental assessment of genetic phase is still challenging and most population studies use statistical approaches to infer haplotypes given the observed genotypes.,,,,
5170,,,,,The appearance of the type III phase is strongly dependent on experimental conditions and TGA and XPS measurements suggest a likely association with change in oxygen stoichiometry.,,,,
5171,,,,,Plasma testosterone concentrations were determined with a solid-phase I(125) radioimmunoassay.,,,,
5172,,,,,Loss of propiconazole and its four stereoisomers from the water phase of two soil-water slurries as measured by capillary electrophoresis.,,,,
5173,,,,,"By using the differential diagnosis of traditional Chinese medicine to determine the types of hypertension, using the diagnosis of western medicine (WM) to determine the phases of hypertension, 61 inpatients of Liver Yang exuberance type hypertension were randomly divided into Qigong group and WM group.",,,,
5174,,,,,Mutational phase of exon rearrangements was determined by reverse-transcriptase PCR (RT-PCR) and sequence analysis using a patient's own RNA.,,,,
5175,,,,,Mutational phase of exon rearrangements was determined by reverse-transcriptase PCR (RT-PCR) and sequence analysis using a patient's own RNA.,,,,
5176,,,,,Single phase or micro-phase separated solution conditions were determined by confocal laser scanning microscopy.,,,,
5177,,,,,"All subjects underwent three pupillometric measurements: at rest, peak exercise testing and recovery phase.",,,,
5178,,,,,"This new model of cerebral ischemia allows the assessment of the very early phase of the ischemic process, with the functional preservation of the vascular and neuronal compartments and the blood-brain barrier (bbb).",,,,
5179,,,,,We report complete intensity-and-phase measurements of pulses up to 15ps long with a time-bandwidth product of 21.,,,,
5180,,,,,"After centrifugation, Te(IV) was determined in the sedimented organic phase while Te(VI) remained in the aqueous phase.",,,,
5181,,,,,"2008, the PUVA in resting phase (PUVA-r) and stress phase (PUVA-s) between 84 patients with SUI and 100 healthy women were measured by color Doppler ultrasound, including 57 cases in SUI degree I, 22 cases in SUI degree II, 5 cases in SUI degree III.",,,,
5182,,,,,"Before and after the treatment, the following measurements were conducted; beat-to-beat blood pressure during late phase II and overshoot phase of the Valsalva maneuver, the Valsalva ratio, heart rate response to deep breathing, systolic and diastolic blood pressure, and pulse rate.",,,,
5183,,,,,"Intraoperatively we can use the ECG or video processing to determine the phase of the cardiac cycle, as well as the heart and respiratory frequencies.",,,,
5184,,,,,"Wavelet transform is utilized to obtain the relative phase distribution of the fringe pattern, and the absolute height phases measured by triangulation are combined to calibrate the phase data in unwrapping, so as to eliminate the initial and noise errors and to reduce the accumulation and approximation errors.",,,,
5185,,,,,"The optical properties of polymer liquid crystal cell exhibiting polymer blue phases (PBPs) have been determined using ultraviolet-visible spectrophotometry, polarizing optical microscopy (POM), differential scanning calorimetry (DSC), X-ray measurements, FTIR imaging and optical rotation technique.",,,,
5186,,,,,"For each subject, the best fit linear relationships between SBP and PTTs were determined over all phases of each test.",,,,
5187,,,,,"Using scattering-scanning near-field optical microscopy, the associated IR plasmon modes are identified, and their underlying spatial distribution and enhancement of the optical polarization density is measured via phase, amplitude, and polarization resolved optical vector-field mapping.",,,,
5188,,,,,"Two methods based on X-ray emission spectroscopy are proposed to determine the phases and their proportion: first, by analyzing the Al valence spectra of the Mg-rich alloys and the Mg valence spectra of the Al-rich alloys; second, by fitting with a linear combination of the reference spectra the Al spectra of the Al-rich alloys and the Mg spectra of the Mg-rich alloys.",,,,
5189,,,,,The phase of the magnetic fluctuation measured by the MSE/BES at outside of the q=2 surface is consistent with that by the pickup coil placed outside the plasma.,,,,
5190,,,,,"Cardiac output (CO), pulmonary arterial pressure (PAP), pulmonary wedge pressure (PWP), mean arterial pressure (AP), heart rate (PR), extravascular lung water (EVLW), blood gas analysis, pulmonary shunt rate (Qs/Qt), lung resistance (RL), dynamic lung compliance (CL) and colloid osmotic pressure (COP) were measured at preoperative phase and 1, 3, 6, 12 hrs after surgery.",,,,
5191,,,,,Correlation between cell cycle phase of adherent Chinese hamster ovary cells and laser phase shift determined by phase-shifting laser microscopy.,,,,
5192,,,,,The formation of complexes in the bulk phase was measured by electrospray ionization mass spectrometry (ESI-MS).,,,,
5193,,,,,Phase measurement of coherent Raman vibrational spectroscopy with chirped spectral holography.,,,,
5194,,,,,"EELS measurements showed that the electronic structures of Ge, Sb and Te stayed almost the same regardless of the amorphous, FCC and hexagonal phases.",,,,
5195,,,,,Protein concentrations were determined in both phases as a function of pH and ionic strength.,,,,
5196,,,,,"Myocardial TG content and left ventricular (LV) ratio between the early (E) and atrial (A) diastolic filling phase (E/A) were determined using magnetic resonance (MR) spectroscopy and MR imaging, respectively, before and after a 3-day very low-calorie diet (VLCD) in 11 patients with T2DM.",,,,
5197,,,,,"In the second phase, those who scored more than 15 were assessed through semi-structured psychiatric interview (DSMIV-TR).",,,,
5198,,,,,"Between 2002 and 2004, three successive phases of pilot implementation were conducted to (1) assess the face validity of the tool, (2) assess its feasibility, and (3) develop and assess the feasibility of a PDA (Personal Digital Assistant) version.",,,,
5199,,,,,"Perhaps most importantly, drug levels are measured at only two times, one during the uptake phase and one during the clearance phase.",,,,
5200,,,,,"At each phase of the weight-reducing program, glucose homeostasis markers were determined using an oral glucose tolerance test (OGTT).",,,,
5201,,,,,"MATERIALS & METHODS: In 50 healthy women the latency and the amplitude of P100 wave of pattern reversal visual evoked potentials were measured during the different menstrual phases (follicular, periovular, and luteal), as determined by sonography and serum progesterone level.",,,,
5202,,,,,"At the end of the long-term phase, these improvements were maintained, and both groups performed better in more areas, as measured by the Trail Making Test, WCST, and Delayed Visual Memory in the neuropsychological battery and the QOLIE-31 subscales Overall QOL and Health Status.",,,,
5203,,,,,"At the end of the long-term phase, these improvements were maintained, and both groups performed better in more areas, as measured by the Trail Making Test, WCST, and Delayed Visual Memory in the neuropsychological battery and the QOLIE-31 subscales Overall QOL and Health Status.",,,,
5204,,,,,The relative expressions of lktA in both subspecies at various growth phases were determined by quantitative PCR (Q-PCR).,,,,
5205,,,,,Cell cycle phases were determined using fluorescent activated cell sorting.,,,,
5206,,,,,"Markers of cardiovascular risk, including cholesterol levels, inflammatory markers, fibrinolytic markers, and solubilized adhesion molecules, were also measured at each phase.",,,,
5207,,,,,CONCLUSIONS: SFL thickness does not contribute substantially to the phase measured by linear-EIM.,,,,
5208,,,,,Correlations of changes in step-test and anthropometry measures between training phases and seasons with changes in competition performance between seasons were derived with repeated-measures mixed-modelling and linear regression.,,,,
5209,,,,,"Moreover, X-ray diffraction (XRD) and X-ray fluorescence (XRF) techniques were performed to determine the silica phases and the SiO2 contents of the dust samples.",,,,
